사업장명,소재지전체주소,Item1,Item2,Item3,Item4,Item5,Item6,Items,Price,Date
그린,서울특별시 종로구 평창동 596번지 삼성A)101-101 ,면세탁,명품크리닝,드라이크리닝,null,흔적제거,null,"면세탁,명품크리닝,드라이크리닝,null,흔적제거,null",6000,2020-8-14
백양명품크리닝,서울특별시 종로구 내수동 71번지 경희궁의아침 2단지 지하1층 101~104 ,정장세탁,정장세탁,null,정장세탁,명품크리닝,null,"정장세탁,정장세탁,null,정장세탁,명품크리닝,null",11000,2020-9-17
명품세탁소,서울특별시 종로구 무악동 63-9번지 1층116호 ,운동화세탁,null,운동화세탁,면세탁,드라이크리닝,면세탁,"운동화세탁,null,운동화세탁,면세탁,드라이크리닝,면세탁",5000,2020-9-21
백양사,서울특별시 종로구 창신동 6-17번지 ,드라이크리닝,null,정장세탁,null,null,null,"드라이크리닝,null,정장세탁,null,null,null",4000,2020-8-13
조양사,서울특별시 종로구 연건동 118-6번지 지1 ,드라이크리닝,null,null,정장세탁,null,흔적제거,"드라이크리닝,null,null,정장세탁,null,흔적제거",6500,2020-8-4
풍림세탁,서울특별시 종로구 사직동 9번지 풍림스페이스본상가 301동 B117호,흔적제거,null,null,면세탁,정장세탁,null,"흔적제거,null,null,면세탁,정장세탁,null",6000,2020-8-10
I.PARK.진양세탁,서울특별시 종로구 무악동 60번지 인왕산아이파크 상가 201호 ,흔적제거,null,면세탁,운동화세탁,null,null,"흔적제거,null,면세탁,운동화세탁,null,null",4500,2020-9-17
세종,서울특별시 종로구 당주동 100번지 세종빌딩 지하동 121호,흔적제거,null,면세탁,정장세탁,null,정장세탁,"흔적제거,null,면세탁,정장세탁,null,정장세탁",9000,2020-8-20
백양,서울특별시 종로구 계동 140-24번지 ,드라이크리닝,null,null,드라이크리닝,null,흔적제거,"드라이크리닝,null,null,드라이크리닝,null,흔적제거",4500,2020-8-25
아남세탁소,서울특별시 종로구 명륜2가 4번지 아람아파트 지상동 207호,흔적제거,흔적제거,면세탁,드라이크리닝,null,흔적제거,"흔적제거,흔적제거,면세탁,드라이크리닝,null,흔적제거",9000,2020-9-3
한양사,서울특별시 종로구 봉익동 22번지 ,정장세탁,null,null,면세탁,null,명품크리닝,"정장세탁,null,null,면세탁,null,명품크리닝",5500,2020-9-2
명진사,서울특별시 종로구 창신동 583-66번지 ,명품크리닝,null,명품크리닝,null,null,흔적제거,"명품크리닝,null,명품크리닝,null,null,흔적제거",6500,2020-8-21
신흥,서울특별시 종로구 홍지동 127-27번지 ,면세탁,드라이크리닝,드라이크리닝,null,null,null,"면세탁,드라이크리닝,드라이크리닝,null,null,null",2500,2020-8-16
두산세탁소,서울특별시 종로구 창신동 232번지 두산상가 202호 ,운동화세탁,흔적제거,정장세탁,null,null,드라이크리닝,"운동화세탁,흔적제거,정장세탁,null,null,드라이크리닝",8000,2020-9-17
민세탁,서울특별시 종로구 중학동 110-2번지 ,정장세탁,면세탁,면세탁,흔적제거,null,흔적제거,"정장세탁,면세탁,면세탁,흔적제거,null,흔적제거",9000,2020-9-24
코인워시24셀프빨래방,서울특별시 종로구 창신동 647-16번지 1층 ,면세탁,명품크리닝,정장세탁,null,null,운동화세탁,"면세탁,명품크리닝,정장세탁,null,null,운동화세탁",7000,2020-9-19
동양파라빌,서울특별시 종로구 숭인동 1388번지 동양파라빌 오피스텔 107호,운동화세탁,정장세탁,null,정장세탁,null,null,"운동화세탁,정장세탁,null,정장세탁,null,null",7500,2020-9-1
주얼리세탁소,서울특별시 종로구 인의동 48-2번지 지하2층 17호 ,정장세탁,면세탁,정장세탁,명품크리닝,명품크리닝,명품크리닝,"정장세탁,면세탁,정장세탁,명품크리닝,명품크리닝,명품크리닝",12500,2020-9-12
종로사,서울특별시 종로구 인사동 4번지 3층 ,운동화세탁,null,흔적제거,운동화세탁,null,정장세탁,"운동화세탁,null,흔적제거,운동화세탁,null,정장세탁",8500,2020-8-1
신원세탁25,서울특별시 종로구 신교동 35번지 ,면세탁,정장세탁,null,운동화세탁,드라이크리닝,흔적제거,"면세탁,정장세탁,null,운동화세탁,드라이크리닝,흔적제거",8500,2020-8-24
백양명품크리닝,서울특별시 종로구 내수동 71번지 경희궁의아침 2단지 지하1층 101~104 ,정장세탁,null,정장세탁,null,드라이크리닝,null,"정장세탁,null,정장세탁,null,드라이크리닝,null",7000,2020-9-27
명품세탁소,서울특별시 종로구 무악동 63-9번지 1층116호 ,드라이크리닝,null,드라이크리닝,운동화세탁,null,null,"드라이크리닝,null,드라이크리닝,운동화세탁,null,null",3500,2020-9-3
백양사,서울특별시 종로구 창신동 6-17번지 ,운동화세탁,null,null,정장세탁,정장세탁,null,"운동화세탁,null,null,정장세탁,정장세탁,null",7500,2020-9-17
조양사,서울특별시 종로구 연건동 118-6번지 지1 ,면세탁,드라이크리닝,정장세탁,운동화세탁,null,명품크리닝,"면세탁,드라이크리닝,정장세탁,운동화세탁,null,명품크리닝",8000,2020-8-8
풍림세탁,서울특별시 종로구 사직동 9번지 풍림스페이스본상가 301동 B117호,명품크리닝,명품크리닝,면세탁,null,null,정장세탁,"명품크리닝,명품크리닝,면세탁,null,null,정장세탁",7500,2020-9-19
I.PARK.진양세탁,서울특별시 종로구 무악동 60번지 인왕산아이파크 상가 201호 ,정장세탁,null,null,명품크리닝,운동화세탁,정장세탁,"정장세탁,null,null,명품크리닝,운동화세탁,정장세탁",9500,2020-8-9
한성세탁소,서울특별시 종로구 필운동 192번지 ,명품크리닝,null,운동화세탁,드라이크리닝,정장세탁,null,"명품크리닝,null,운동화세탁,드라이크리닝,정장세탁,null",7500,2020-9-18
월풀빨래방(충신동점),서울특별시 종로구 충신동 52-1번지 ,정장세탁,null,null,면세탁,드라이크리닝,null,"정장세탁,null,null,면세탁,드라이크리닝,null",4500,2020-8-11
백영사,서울특별시 종로구 명륜1가 31-29번지 ,운동화세탁,null,null,드라이크리닝,드라이크리닝,운동화세탁,"운동화세탁,null,null,드라이크리닝,드라이크리닝,운동화세탁",5000,2020-9-27
백옥세탁,서울특별시 종로구 내수동 73번지 경희궁의아침 4단지 상가 지하2층동 B120호,흔적제거,null,흔적제거,드라이크리닝,null,흔적제거,"흔적제거,null,흔적제거,드라이크리닝,null,흔적제거",8500,2020-9-26
세탁소,서울특별시 종로구 내자동 201-11번지 서울지방경찰청 ,운동화세탁,null,null,드라이크리닝,명품크리닝,null,"운동화세탁,null,null,드라이크리닝,명품크리닝,null",4500,2020-8-2
크린에이드,서울특별시 종로구 구기동 40번지 동익빌라 상가동 11호,운동화세탁,null,null,null,null,드라이크리닝,"운동화세탁,null,null,null,null,드라이크리닝",2500,2020-8-16
평창사,서울특별시 종로구 평창동 99-1번지 ,명품크리닝,명품크리닝,null,명품크리닝,null,null,"명품크리닝,명품크리닝,null,명품크리닝,null,null",6000,2020-9-22
미일사,서울특별시 종로구 명륜4가 75번지 ,드라이크리닝,운동화세탁,명품크리닝,null,null,명품크리닝,"드라이크리닝,운동화세탁,명품크리닝,null,null,명품크리닝",6500,2020-8-1
성심사,서울특별시 종로구 연건동 118번지 지하1층 비01호 ,흔적제거,운동화세탁,면세탁,null,면세탁,null,"흔적제거,운동화세탁,면세탁,null,면세탁,null",5000,2020-8-22
신영사,서울특별시 종로구 신영동 111-1번지 참가정아트빌B-1 ,흔적제거,드라이크리닝,null,null,드라이크리닝,null,"흔적제거,드라이크리닝,null,null,드라이크리닝,null",4500,2020-9-19
럭키크리닝상사,서울특별시 종로구 원서동 102-1번지 ,드라이크리닝,정장세탁,운동화세탁,드라이크리닝,드라이크리닝,면세탁,"드라이크리닝,정장세탁,운동화세탁,드라이크리닝,드라이크리닝,면세탁",8000,2020-9-12
상명세탁,서울특별시 종로구 평창동 289-1번지 ,드라이크리닝,드라이크리닝,명품크리닝,명품크리닝,null,null,"드라이크리닝,드라이크리닝,명품크리닝,명품크리닝,null,null",6000,2020-9-3
광명사,서울특별시 종로구 인의동 48-14번지 ,명품크리닝,정장세탁,null,null,정장세탁,명품크리닝,"명품크리닝,정장세탁,null,null,정장세탁,명품크리닝",10000,2020-8-8
반도사,서울특별시 종로구 권농동 158번지 ,드라이크리닝,null,null,면세탁,면세탁,null,"드라이크리닝,null,null,면세탁,면세탁,null",2000,2020-9-24
광미사,서울특별시 종로구 낙원동 188번지 ,정장세탁,null,명품크리닝,null,면세탁,면세탁,"정장세탁,null,명품크리닝,null,면세탁,면세탁",6000,2020-9-2
백양명품크리닝,서울특별시 종로구 내수동 71번지 경희궁의아침 2단지 지하1층 101~104 ,정장세탁,null,운동화세탁,null,null,null,"정장세탁,null,운동화세탁,null,null,null",4500,2020-9-9
명품세탁소,서울특별시 종로구 무악동 63-9번지 1층116호 ,드라이크리닝,정장세탁,null,드라이크리닝,null,null,"드라이크리닝,정장세탁,null,드라이크리닝,null,null",5000,2020-9-19
백양사,서울특별시 종로구 창신동 6-17번지 ,면세탁,null,null,null,null,정장세탁,"면세탁,null,null,null,null,정장세탁",3500,2020-8-6
조양사,서울특별시 종로구 연건동 118-6번지 지1 ,면세탁,명품크리닝,null,면세탁,null,면세탁,"면세탁,명품크리닝,null,면세탁,null,면세탁",3500,2020-9-16
풍림세탁,서울특별시 종로구 사직동 9번지 풍림스페이스본상가 301동 B117호,드라이크리닝,null,흔적제거,null,면세탁,드라이크리닝,"드라이크리닝,null,흔적제거,null,면세탁,드라이크리닝",5000,2020-9-23
I.PARK.진양세탁,서울특별시 종로구 무악동 60번지 인왕산아이파크 상가 201호 ,정장세탁,정장세탁,운동화세탁,면세탁,운동화세탁,null,"정장세탁,정장세탁,운동화세탁,면세탁,운동화세탁,null",9500,2020-8-11
세종,서울특별시 종로구 당주동 100번지 세종빌딩 지하동 121호,드라이크리닝,드라이크리닝,null,명품크리닝,null,드라이크리닝,"드라이크리닝,드라이크리닝,null,명품크리닝,null,드라이크리닝",5000,2020-8-19
백양,서울특별시 종로구 계동 140-24번지 ,정장세탁,null,면세탁,드라이크리닝,null,null,"정장세탁,null,면세탁,드라이크리닝,null,null",4500,2020-9-11
아남세탁소,서울특별시 종로구 명륜2가 4번지 아람아파트 지상동 207호,명품크리닝,null,운동화세탁,흔적제거,명품크리닝,null,"명품크리닝,null,운동화세탁,흔적제거,명품크리닝,null",8000,2020-9-14
한양사,서울특별시 종로구 봉익동 22번지 ,드라이크리닝,면세탁,null,null,정장세탁,null,"드라이크리닝,면세탁,null,null,정장세탁,null",4500,2020-9-19
명진사,서울특별시 종로구 창신동 583-66번지 ,면세탁,null,흔적제거,면세탁,운동화세탁,면세탁,"면세탁,null,흔적제거,면세탁,운동화세탁,면세탁",5500,2020-9-8
신흥,서울특별시 종로구 홍지동 127-27번지 ,면세탁,null,명품크리닝,null,운동화세탁,null,"면세탁,null,명품크리닝,null,운동화세탁,null",4000,2020-8-5
혜화사,서울특별시 종로구 혜화동 74-16번지 ,운동화세탁,정장세탁,null,정장세탁,null,운동화세탁,"운동화세탁,정장세탁,null,정장세탁,null,운동화세탁",9000,2020-9-11
영화,서울특별시 종로구 종로6가 225번지 ,정장세탁,정장세탁,null,드라이크리닝,null,정장세탁,"정장세탁,정장세탁,null,드라이크리닝,null,정장세탁",10000,2020-9-7
세담방,서울특별시 종로구 혜화동 74-6번지 ,면세탁,정장세탁,정장세탁,드라이크리닝,null,명품크리닝,"면세탁,정장세탁,정장세탁,드라이크리닝,null,명품크리닝",9500,2020-9-4
백양사,서울특별시 종로구 숭인동 232-12번지 1층 ,정장세탁,null,null,드라이크리닝,흔적제거,드라이크리닝,"정장세탁,null,null,드라이크리닝,흔적제거,드라이크리닝",7500,2020-8-26
남희사,서울특별시 종로구 구기동 56-6번지 ,명품크리닝,면세탁,null,null,드라이크리닝,면세탁,"명품크리닝,면세탁,null,null,드라이크리닝,면세탁",4000,2020-9-23
센트레빌 세탁소,서울특별시 종로구 숭인동 2-1번지 종로 센트레빌 상가 B101호,명품크리닝,정장세탁,null,면세탁,null,null,"명품크리닝,정장세탁,null,면세탁,null,null",5500,2020-8-4
해누리 클린,서울특별시 종로구 구기동 105-1번지 로제우스 레포츠센터 지하2층 ,운동화세탁,null,null,null,면세탁,운동화세탁,"운동화세탁,null,null,null,면세탁,운동화세탁",3500,2020-8-20
광성사,서울특별시 종로구 권농동 183-6번지 ,흔적제거,null,운동화세탁,null,null,드라이크리닝,"흔적제거,null,운동화세탁,null,null,드라이크리닝",5000,2020-9-20
은지네 빨래방,서울특별시 종로구 창신동 640-245번지 ,면세탁,면세탁,null,운동화세탁,null,운동화세탁,"면세탁,면세탁,null,운동화세탁,null,운동화세탁",4000,2020-8-11
무지개세탁소,서울특별시 종로구 부암동 185-10번지 ,드라이크리닝,null,null,null,면세탁,명품크리닝,"드라이크리닝,null,null,null,면세탁,명품크리닝",3500,2020-8-14
영토탈크리닝,서울특별시 종로구 명륜1가 10-19번지 ,면세탁,운동화세탁,정장세탁,null,정장세탁,정장세탁,"면세탁,운동화세탁,정장세탁,null,정장세탁,정장세탁",11000,2020-8-23
호텔 이비스앰배서더 인사동,서울특별시 종로구 익선동 34-8번지 ,드라이크리닝,흔적제거,면세탁,드라이크리닝,null,null,"드라이크리닝,흔적제거,면세탁,드라이크리닝,null,null",5000,2020-8-14
서촌쿨세탁,서울특별시 종로구 옥인동 104번지 ,드라이크리닝,null,흔적제거,정장세탁,운동화세탁,null,"드라이크리닝,null,흔적제거,정장세탁,운동화세탁,null",8000,2020-9-25
